instance_sn,role,app_name,cpu_request,cpu_limit,gpu_request,gpu_limit,rdma_request,rdma_limit,memory_request,memory_limit,disk_request,disk_limit,max_instance_per_node,creation_time,scheduled_time,deletion_time
instance_18604,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1874794.0000000002,1874835.0000000002,1882822.0000000002
instance_18605,CN,app_37,96,96,0,0,51,51,480.0,480.0,340.0,400.0,-1,1874856.0000000002,1874856.0000000002,1885052.0000000002
instance_18606,CN,app_25,64,64,0,0,1,1,256.0,256.0,544.0,640.0,-1,1874915.0000000002,1874915.0000000002,1881721.0000000002
instance_18607,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1874796.0000000002,1874796.0000000002,1874919.0000000002
instance_18608,HN,app_3,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1875149.0000000002,1875190.0000000002,1878810.0000000002
instance_18609,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1875149.0000000002,1875149.0000000002,1882273.0000000002
instance_18610,CN,app_13,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1875391.0000000002,1875391.0000000002,1896985.0000000002
instance_18611,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1875512.0000000002,1875512.0000000002,1895452.0000000002
instance_18612,CN,app_75,48,48,0,0,1,1,240.0,240.0,340.0,400.0,2,1875544.0000000002,1875696.0000000002,2395360.0
instance_18613,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1875548.0000000002,1875686.0000000002,
instance_18614,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1875754.0000000002,1875754.0000000002,1887944.0000000002
instance_18615,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1875756.0000000002,1875756.0000000002,1918122.0000000002
instance_18616,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1876231.0000000002,1876231.0000000002,
instance_18617,CN,app_37,96,96,0,0,51,51,480.0,480.0,340.0,400.0,-1,1876532.0000000002,1876532.0000000002,
instance_18618,HN,app_114,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1876557.0000000002,1876557.0000000002,1878953.0000000002
instance_18619,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1876557.0000000002,1876557.0000000002,1882289.0000000002
instance_18620,CN,app_20,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,1876625.0000000002,1876625.0000000002,1891098.0000000002
instance_18621,CN,app_37,96,96,0,0,51,51,480.0,480.0,340.0,400.0,-1,1876953.0000000002,1876954.0000000002,
instance_18622,HN,app_141,8,8,1,1,25,25,40.0,40.0,100.0,100.0,4,1877047.0000000002,1877048.0000000002,
instance_18623,HN,app_141,8,8,1,1,25,25,40.0,40.0,100.0,100.0,4,1877047.0000000002,1877048.0000000002,2202402.0
instance_18624,HN,app_25,8,8,1,1,25,25,40.0,40.0,80.0,100.0,4,1877047.0000000002,1877047.0000000002,2658453.0
instance_18625,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1877164.0000000002,1877164.0000000002,2467198.0
instance_18626,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,1877164.0000000002,1877164.0000000002,
instance_18627,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1877249.0000000002,1877249.0000000002,1877255.0000000002
instance_18628,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1877253.0000000002,1877253.0000000002,1878753.0000000002
instance_18629,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1877253.0000000002,1877253.0000000002,1881941.0000000002
instance_18630,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1877555.0000000002,1877555.0000000002,
instance_18631,CN,app_19,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,1877721.0000000002,1877721.0000000002,
instance_18632,CN,app_75,48,48,0,0,1,1,240.0,240.0,340.0,400.0,2,1878150.0000000002,1878190.0000000002,2366873.0
instance_18633,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1878157.0000000002,1878157.0000000002,
instance_18634,CN,app_68,48,48,0,0,1,1,400.0,400.0,425.0,500.0,2,1878309.0000000002,1878336.0000000002,
instance_18635,CN,app_133,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1878271.0000000002,1878271.0000000002,1924216.0000000002
instance_18636,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1878422.0000000002,1878435.0000000002,2041550.0000000002
instance_18637,CN,app_144,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1878422.0000000002,1878422.0000000002,
instance_18638,HN,app_114,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1878566.0000000002,1878566.0000000002,1905772.0000000002
instance_18639,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1878567.0000000002,1878567.0000000002,1882193.0000000002
instance_18640,HN,app_3,8,8,1,1,25,25,16.0,16.0,170.0,200.0,2,1878566.0000000002,1878610.0000000002,2031123.0000000002
instance_18641,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1881167.0000000002,1881196.0000000002,
instance_18642,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1881167.0000000002,1881167.0000000002,1884477.0000000002
instance_18643,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1881167.0000000002,1881167.0000000002,1894166.0000000002
instance_18644,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1881167.0000000002,1881167.0000000002,1895838.0000000002
instance_18645,CN,app_21,96,96,0,0,1,1,480.0,480.0,340.0,400.0,-1,1881167.0000000002,1881167.0000000002,2016068.0000000002
instance_18646,CN,app_75,48,48,0,0,1,1,240.0,240.0,340.0,400.0,2,1881167.0000000002,1881196.0000000002,
instance_18647,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1881300.0000000002,1881311.0000000002,1888100.0000000002
instance_18648,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1881170.0000000002,1881171.0000000002,1890453.0000000002
instance_18649,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1881170.0000000002,1881171.0000000002,1882279.0000000002
instance_18650,CN,app_25,64,64,0,0,1,1,256.0,256.0,544.0,640.0,-1,1881172.0000000002,1881172.0000000002,
instance_18651,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1881389.0000000002,1881389.0000000002,1884821.0000000002
instance_18652,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1881389.0000000002,1881389.0000000002,1883847.0000000002
instance_18653,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1881739.0000000002,1881796.0000000002,1931138.0000000002
instance_18654,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1881767.0000000002,1881768.0000000002,1909465.0000000002
instance_18655,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1881767.0000000002,1881768.0000000002,1909740.0000000002
instance_18656,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1881917.0000000002,1881917.0000000002,1897009.0000000002
instance_18657,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1881917.0000000002,1881917.0000000002,1894207.0000000002
instance_18658,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1882004.0000000002,1882005.0000000002,1883841.0000000002
instance_18659,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1882007.0000000002,1882007.0000000002,
instance_18660,CN,app_64,48,48,0,0,1,1,240.0,240.0,255.0,300.0,2,1882368.0000000002,1882396.0000000002,2201924.0
instance_18661,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1882457.0000000002,1882457.0000000002,1895012.0000000002
instance_18662,HN,app_23,8,8,1,1,25,25,40.0,40.0,80.0,100.0,4,1882552.0000000002,1882553.0000000002,2070632.0000000002
instance_18663,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1882937.0000000002,1882937.0000000002,
instance_18664,CN,app_37,96,96,0,0,51,51,480.0,480.0,340.0,400.0,-1,1882939.0000000002,1882939.0000000002,1901794.0000000002
instance_18665,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1883027.0000000002,1883027.0000000002,
instance_18666,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,1883027.0000000002,1883027.0000000002,
instance_18667,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1883088.0000000002,1883088.0000000002,1900501.0000000002
instance_18668,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1883117.0000000002,1883118.0000000002,1894810.0000000002
instance_18669,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1883417.0000000002,1883417.0000000002,
instance_18670,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1883654.0000000002,1883654.0000000002,1884806.0000000002
instance_18671,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1883654.0000000002,1883654.0000000002,1889016.0000000002
instance_18672,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1884197.0000000002,1884198.0000000002,1884203.0000000002
instance_18673,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1884203.0000000002,1884204.0000000002,1892321.0000000002
instance_18674,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1884204.0000000002,1884204.0000000002,1889024.0000000002
instance_18675,CN,app_19,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,1886210.0000000002,1886210.0000000002,
instance_18676,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1887117.0000000002,1887131.0000000002,1894363.0000000002
instance_18677,CN,app_115,64,64,0,0,1,1,320.0,320.0,340.0,400.0,-1,1887117.0000000002,1887131.0000000002,
instance_18678,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1887117.0000000002,1887117.0000000002,1893975.0000000002
instance_18679,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1887118.0000000002,1887131.0000000002,1900818.0000000002
instance_18680,CN,app_75,48,48,0,0,1,1,240.0,240.0,340.0,400.0,2,1887118.0000000002,1887131.0000000002,1946584.0000000002
instance_18681,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1887117.0000000002,1887117.0000000002,1895484.0000000002
instance_18682,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1887118.0000000002,1887118.0000000002,1896276.0000000002
instance_18683,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1887118.0000000002,1887131.0000000002,
instance_18684,CN,app_62,48,48,0,0,1,1,240.0,240.0,425.0,500.0,-1,1887118.0000000002,1887131.0000000002,
instance_18685,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1887747.0000000002,1887747.0000000002,1900107.0000000002
instance_18686,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1887837.0000000002,1887837.0000000002,1892021.0000000002
instance_18687,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1887908.0000000002,1887908.0000000002,1892336.0000000002
instance_18688,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1887908.0000000002,1887908.0000000002,1896400.0000000002
instance_18689,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,1888707.0000000002,1888707.0000000002,1992819.0000000002
instance_18690,CN,app_83,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1888708.0000000002,1888708.0000000002,
instance_18691,CN,app_0,48,48,0,0,25,25,240.0,240.0,680.0,800.0,-1,1889304.0000000002,1889304.0000000002,2223865.0
instance_18692,CN,app_0,48,48,0,0,25,25,200.0,200.0,680.0,800.0,2,1889304.0000000002,1889304.0000000002,
instance_18693,CN,app_62,48,48,0,0,1,1,240.0,240.0,425.0,500.0,-1,1889436.0000000002,1889492.0000000002,
instance_18694,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1889547.0000000002,1889547.0000000002,1926379.0000000002
instance_18695,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1889608.0000000002,1889651.0000000002,
instance_18696,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1889700.0000000002,1889701.0000000002,
instance_18697,CN,app_20,64,64,0,0,1,1,320.0,320.0,544.0,640.0,-1,1889907.0000000002,1889907.0000000002,1922509.0000000002
instance_18698,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1890327.0000000002,1890371.0000000002,
instance_18699,CN,app_123,48,48,0,0,1,1,240.0,240.0,255.0,300.0,-1,1890328.0000000002,1890328.0000000002,2491023.0
instance_18700,CN,app_26,48,48,0,0,1,1,300.0,300.0,384.0,480.0,-1,1890475.0000000002,1890475.0000000002,2011513.0000000002
instance_18701,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1890537.0000000002,1890537.0000000002,1895242.0000000002
instance_18702,CN,app_37,96,96,0,0,51,51,480.0,480.0,340.0,400.0,-1,1890538.0000000002,1890538.0000000002,
instance_18703,CN,app_19,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,1891015.0000000002,1891015.0000000002,
instance_18704,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1891398.0000000002,1891398.0000000002,1891405.0000000002
instance_18705,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1891403.0000000002,1891403.0000000002,1896408.0000000002
instance_18706,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1891403.0000000002,1891403.0000000002,1899493.0000000002
instance_18707,CN,app_19,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,1892455.0000000002,1892455.0000000002,
instance_18708,CN,app_22,64,64,0,0,1,1,320.0,320.0,512.0,640.0,2,1892455.0000000002,1892455.0000000002,
instance_18709,CN,app_42,192,192,0,0,51,51,937.5,937.5,510.0,600.0,-1,1893238.0000000002,1893238.0000000002,1960572.0000000002
instance_18710,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1893375.0000000002,1893446.0000000002,
instance_18711,CN,app_77,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1893375.0000000002,1893375.0000000002,1924821.0000000002
instance_18712,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1893374.0000000002,1893374.0000000002,1925616.0000000002
instance_18713,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1893374.0000000002,1893374.0000000002,1899157.0000000002
instance_18714,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1893374.0000000002,1893374.0000000002,1906157.0000000002
instance_18715,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1893375.0000000002,1893447.0000000002,1906385.0000000002
instance_18716,CN,app_35,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,1893895.0000000002,1893895.0000000002,1905880.0000000002
instance_18717,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,1893944.0000000002,1893944.0000000002,2041566.0000000002
instance_18718,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1894004.0000000002,1894005.0000000002,1899436.0000000002
instance_18719,CN,app_35,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,1894225.0000000002,1894226.0000000002,2059239.0000000002
instance_18720,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1894304.0000000002,1894304.0000000002,1905788.0000000002
instance_18721,CN,app_82,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1894456.0000000002,1894527.0000000002,
instance_18722,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1894544.0000000002,1894545.0000000002,1907508.0000000002
instance_18723,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1894574.0000000002,1894574.0000000002,1922993.0000000002
instance_18724,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1894784.0000000002,1894827.0000000002,1938196.0000000002
instance_18725,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1894937.0000000002,1894937.0000000002,1899533.0000000002
instance_18726,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1895024.0000000002,1895024.0000000002,1900674.0000000002
instance_18727,CN,app_19,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,1895263.0000000002,1895264.0000000002,
instance_18728,CN,app_24,64,64,0,0,1,1,400.0,400.0,512.0,640.0,-1,1895264.0000000002,1895264.0000000002,
instance_18729,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1895294.0000000002,1895294.0000000002,1930665.0000000002
instance_18730,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1895319.0000000002,1895319.0000000002,1899503.0000000002
instance_18731,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1895318.0000000002,1895319.0000000002,1903544.0000000002
instance_18732,CN,app_13,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1895747.0000000002,1895748.0000000002,
instance_18733,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1896375.0000000002,1896375.0000000002,1904272.0000000002
instance_18734,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1897858.0000000002,1897858.0000000002,1900012.0000000002
instance_18735,HN,app_0,12,12,1,1,25,25,120.0,120.0,680.0,800.0,8,1898044.0000000002,1898057.0000000002,
instance_18736,CN,app_30,48,48,0,0,1,1,240.0,240.0,408.0,480.0,-1,1898104.0000000002,1898104.0000000002,
instance_18737,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1898103.0000000002,1898103.0000000002,1909670.0000000002
instance_18738,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1898648.0000000002,1898678.0000000002,1903648.0000000002
instance_18739,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1898648.0000000002,1898678.0000000002,1903748.0000000002
instance_18740,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1898648.0000000002,1898648.0000000002,1979775.0000000002
instance_18741,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1898648.0000000002,1898678.0000000002,
instance_18742,CN,app_11,64,64,0,0,1,1,400.0,400.0,255.0,300.0,2,1898706.0000000002,1898717.0000000002,2494848.0
instance_18743,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1898763.0000000002,1898763.0000000002,
instance_18744,HN,app_20,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1898839.0000000002,1898839.0000000002,1898843.0000000002
instance_18745,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1898844.0000000002,1898844.0000000002,1903558.0000000002
instance_18746,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1898844.0000000002,1898844.0000000002,
instance_18747,CN,app_19,96,96,0,0,1,1,480.0,480.0,240.0,300.0,-1,1898854.0000000002,1898854.0000000002,
instance_18748,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1899154.0000000002,1899154.0000000002,1904808.0000000002
instance_18749,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1899244.0000000002,1899244.0000000002,
instance_18750,CN,app_78,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1899275.0000000002,1899317.0000000002,
instance_18751,CN,app_62,48,48,0,0,1,1,240.0,240.0,480.0,600.0,4,1899336.0000000002,1899361.0000000002,
instance_18752,CN,app_62,48,48,0,0,1,1,240.0,240.0,425.0,500.0,-1,1899214.0000000002,1899382.0000000002,
instance_18753,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1899663.0000000002,1899663.0000000002,1909659.0000000002
instance_18754,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1899663.0000000002,1899663.0000000002,
instance_18755,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1899815.0000000002,1899857.0000000002,
instance_18756,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1899693.0000000002,1899867.0000000002,
instance_18757,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1900206.0000000002,1900217.0000000002,2043433.0000000002
instance_18758,CN,app_37,96,96,0,0,51,51,480.0,480.0,340.0,400.0,-1,1900114.0000000002,1900114.0000000002,
instance_18759,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1900173.0000000002,1900173.0000000002,1907256.0000000002
instance_18760,HN,app_114,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1900828.0000000002,1900828.0000000002,1913788.0000000002
instance_18761,CN,app_83,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1900984.0000000002,1900984.0000000002,2175224.0
instance_18762,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1902630.0000000002,1902630.0000000002,1906819.0000000002
instance_18763,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1902630.0000000002,1902630.0000000002,1909806.0000000002
instance_18764,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1902937.0000000002,1902938.0000000002,1914504.0000000002
instance_18765,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1902979.0000000002,1903008.0000000002,1979950.0000000002
instance_18766,CN,app_14,48,48,0,0,1,1,240.0,240.0,255.0,300.0,4,1902978.0000000002,1903008.0000000002,2399654.0
instance_18767,CN,app_35,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,1903100.0000000002,1903100.0000000002,
instance_18768,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1903848.0000000002,1903848.0000000002,1918373.0000000002
instance_18769,CN,app_35,192,192,0,0,51,51,960.0,960.0,340.0,400.0,-1,1904479.0000000002,1904479.0000000002,
instance_18770,CN,app_42,192,192,0,0,51,51,937.5,937.5,510.0,600.0,-1,1904568.0000000002,1904568.0000000002,1954029.0000000002
instance_18771,HN,app_114,8,8,1,1,25,25,40.0,40.0,85.0,100.0,2,1904823.0000000002,1904823.0000000002,1919986.0000000002
instance_18772,CN,app_47,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1904823.0000000002,1904823.0000000002,1909837.0000000002
instance_18773,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1905256.0000000002,1905256.0000000002,1909375.0000000002
instance_18774,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1905256.0000000002,1905256.0000000002,
instance_18775,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1905256.0000000002,1905256.0000000002,1916031.0000000002
instance_18776,CN,app_42,192,192,0,0,51,51,937.5,937.5,510.0,600.0,-1,1905256.0000000002,1905256.0000000002,1905391.0000000002
instance_18777,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1905256.0000000002,1905256.0000000002,1909432.0000000002
instance_18778,CN,app_54,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1905257.0000000002,1905317.0000000002,1910873.0000000002
instance_18779,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1905256.0000000002,1905256.0000000002,
instance_18780,CN,app_2,64,64,0,0,1,1,320.0,320.0,680.0,800.0,-1,1905257.0000000002,1905317.0000000002,1925328.0000000002
instance_18781,CN,app_19,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1905256.0000000002,1905256.0000000002,1932187.0000000002
instance_18782,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1905727.0000000002,1905728.0000000002,1909449.0000000002
instance_18783,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1905727.0000000002,1905728.0000000002,1930138.0000000002
instance_18784,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1905728.0000000002,1905728.0000000002,
instance_18785,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1905727.0000000002,1905728.0000000002,1909493.0000000002
instance_18786,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1905728.0000000002,1905728.0000000002,1909555.0000000002
instance_18787,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1905728.0000000002,1905728.0000000002,1909469.0000000002
instance_18788,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1905727.0000000002,1905728.0000000002,1994497.0000000002
instance_18789,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1906169.0000000002,1906169.0000000002,1909418.0000000002
instance_18790,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1906169.0000000002,1906169.0000000002,1914093.0000000002
instance_18791,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1908924.0000000002,1908924.0000000002,1916100.0000000002
instance_18792,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1908924.0000000002,1908924.0000000002,1916095.0000000002
instance_18793,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1908924.0000000002,1908924.0000000002,1916698.0000000002
instance_18794,CN,app_18,96,96,0,0,1,1,480.0,480.0,255.0,300.0,-1,1908924.0000000002,1908924.0000000002,1934684.0000000002
instance_18795,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1908924.0000000002,1908924.0000000002,1938292.0000000002
instance_18796,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1908924.0000000002,1908924.0000000002,1938317.0000000002
instance_18797,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1908924.0000000002,1908924.0000000002,1938485.0000000002
instance_18798,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1908924.0000000002,1908924.0000000002,1994183.0000000002
instance_18799,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1908926.0000000002,1908926.0000000002,1909812.0000000002
instance_18800,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1909012.0000000002,1909013.0000000002,1918238.0000000002
instance_18801,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1909012.0000000002,1909013.0000000002,1922266.0000000002
instance_18802,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1909013.0000000002,1909013.0000000002,1932065.0000000002
instance_18803,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1909012.0000000002,1909013.0000000002,
instance_18804,CN,app_87,64,64,0,0,100,100,320.0,320.0,255.0,300.0,2,1909012.0000000002,1909013.0000000002,1938032.0000000002
instance_18805,CN,app_89,64,64,0,0,1,1,320.0,320.0,255.0,300.0,-1,1909118.0000000002,1909118.0000000002,1914103.0000000002
instance_18806,HN,app_89,8,8,1,1,50,50,40.0,40.0,85.0,100.0,4,1909118.0000000002,1909118.0000000002,1917298.0000000002
instance_18807,CN,app_75,48,48,0,0,1,1,240.0,240.0,340.0,400.0,2,1909978.0000000002,1910008.0000000002,2395360.0
